,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
327060,327060,FEIST,Bits &amp; Beasts,Finji,,370,112,0,"20,000 .. 50,000",108,0,108,0,999,999,0,1
449940,449940,! That Bastard Is Trying To Steal Our Gold !,WTFOMGames,WTFOMGames,,18,55,0,"20,000 .. 50,000",368,0,401,0,299,299,0,0
443420,443420,Artificial Defense,"Thiemo Bolder, ONEMANGAMES","Thiemo Bolder, ONEMANGAMES",,167,31,0,"20,000 .. 50,000",126,0,126,0,299,299,0,1
1171310,1171310,Valakas Story,Narko Games,Narko Games,,639,140,0,"20,000 .. 50,000",166,0,166,0,399,399,0,7
395500,395500,Rot Gut,Shotgun Surgeons,Shotgun Surgeons,,225,39,0,"20,000 .. 50,000",59,0,59,0,199,199,0,0
427880,427880,P.A.M.E.L.A.,NVYVE® Studios,NVYVE® Studios,,515,256,0,"20,000 .. 50,000",127,0,127,0,2499,2499,0,4
763430,763430,Front Defense: Heroes,Fantahorn Studio,Vive Studios,,83,31,0,"20,000 .. 50,000",0,0,0,0,999,999,0,3
576800,576800,Final Bravely,Windam,Bravely,,17,2,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
303470,303470,Rush for Glory,Parseh Game Studio,Immanitas Entertainment GmbH,,91,45,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
1383490,1383490,Run For Your Life,Puke&amp;Guts,Puke &amp; Guts,,6,0,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
492270,492270,The Cat! Porfirio's Adventure,Cats Who Play,Cats Who Play,,237,52,0,"20,000 .. 50,000",214,0,214,0,299,299,0,0
1122290,1122290,Nyanco Project,Nyanco Channel,Nyanco Channel,,92,19,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
281820,281820,Explodemon,Curve Studios,Curve Digital,,57,23,0,"20,000 .. 50,000",14,0,14,0,899,899,0,0
303550,303550,Adventures of Pip,Tic Toc Games,Tic Toc Games,,196,24,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
321830,321830,Cavern Kings,Vine,Vine,,147,65,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
354960,354960,An Imp? A Fiend!,Blaze Epic,Blaze Epic,,36,30,0,"20,000 .. 50,000",452,0,694,0,99,99,0,0
373360,373360,Cast of the Seven Godsends - Redux,Raven Travel Studios,"Merge Games, IV Productions",,93,57,0,"20,000 .. 50,000",232,0,232,0,999,999,0,0
332400,332400,Girlfriend Rescue,Aldorlea Games,Aldorlea Games,,146,27,0,"20,000 .. 50,000",224,0,224,0,59,599,90,20
731590,731590,Midnight Ultra,Forward Instinct,Forward Instinct,,51,27,0,"20,000 .. 50,000",0,0,0,0,333,333,0,0
1029980,1029980,UBERMOSH Vol.7,Walter Machado,Walter Machado,,119,12,0,"20,000 .. 50,000",0,0,0,0,49,499,90,0
104100,104100,Inside a Star-filled Sky,Jason Rohrer,Jason Rohrer,,56,27,0,"20,000 .. 50,000",3615,0,3615,0,399,399,0,0
420770,420770,The Legend of Dark Witch,INSIDE SYSTEM,INSIDE SYSTEM,,155,49,0,"20,000 .. 50,000",336,0,379,0,499,499,0,0
468310,468310,She Wants Me Dead,Hello There AB,Hello There AB,,102,18,0,"20,000 .. 50,000",32,0,32,0,799,799,0,0
555610,555610,Gunmetal Arcadia Zero,Minor Key Games,Minor Key Games,,78,26,0,"20,000 .. 50,000",0,0,0,0,599,599,0,1
264340,264340,Major Mayhem,Rocket Jump,Rocket Jump,,222,46,0,"20,000 .. 50,000",60,0,60,0,499,499,0,0
1007400,1007400,Alien Shooter 2 - The Legend,Sigma Team Inc.,Sigma Team Inc.,,224,250,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,21
568130,568130,Gum Guy,Nickana Studio,Nickana Studio,,13,7,0,"20,000 .. 50,000",476,0,488,0,399,399,0,1
861350,861350,Gym Simulator,Schwarz Games,Kavkaz Sila Games,,96,150,0,"20,000 .. 50,000",0,0,0,0,199,199,0,1
372210,372210,Spooky Cats,Russpuppy,Russpuppy,,309,55,0,"20,000 .. 50,000",49,0,49,0,299,299,0,1
657590,657590,Grav Blazer,Ripknot Systems,Ripknot Systems,,43,38,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
618970,618970,Outcast - Second Contact,Appeal,Nacon,,411,92,0,"20,000 .. 50,000",0,0,0,0,3499,3499,0,9
1013680,1013680,Saint Paul Pre-Alpha,Cleyton Jonnas da Silva,Saint Paul Studios,,79,28,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
501480,501480,Lost Socks: Naughty Brothers,Nerf Game Co. Ltd.,Nerf Game Co. Ltd.,,47,5,0,"20,000 .. 50,000",442,0,460,0,999,999,0,1
406850,406850,Crush Your Enemies,Vile Monarch,Good Shepherd Entertainment,,283,53,0,"20,000 .. 50,000",36,0,36,0,999,999,0,2
21030,21030,Watchmen: The End is Nigh Part 2,Deadline Games,Warner Bros. Interactive Entertainment,,96,59,0,"20,000 .. 50,000",0,0,0,0,499,499,0,1
273590,273590,Descent 3,Outrage Entertainment,Interplay Inc.,,46,19,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
886960,886960,Dragon Spear,Game2Gather,Game2Gather,,502,271,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,6
590690,590690,Sprint Vector,Survios,Survios,,500,81,0,"20,000 .. 50,000",64,0,64,0,2999,2999,0,1
1427640,1427640,All-Time Battle,"Broken Bunny Studios, Inc","Broken Bunny Studios, Inc",,1,6,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
546550,546550,Snowball!,Pixeljam,Pixeljam,,106,12,0,"20,000 .. 50,000",1,0,1,0,299,299,0,0
262210,262210,Last Knight: Rogue Rider Edition,Toco Games,Toco Games,,174,36,0,"20,000 .. 50,000",180,0,184,0,799,799,0,0
285520,285520,Sledgehammer / Gear Grinder,Targem Games,Buka Entertainment,,72,26,0,"20,000 .. 50,000",0,0,0,0,799,799,0,0
825190,825190,MisBits,"Pow Wow Entertainment LTD., Purple Lamp Studios",3BD GAMES LLC,,350,69,0,"20,000 .. 50,000",28,0,28,0,0,0,0,1
278640,278640,Terrian Saga: KR-17,Wonderfling,Digital Tribe,,188,64,0,"20,000 .. 50,000",483,0,483,0,499,499,0,0
709440,709440,Override: Mech City Brawl,The Balance Inc,Modus Games,,542,149,0,"20,000 .. 50,000",20,0,20,0,2999,2999,0,3
463670,463670,Runeyana,Blackturn Ltd,Blackturn Ltd,,24,24,0,"20,000 .. 50,000",369,0,400,0,0,0,0,0
317530,317530,Congo,Big Red Eight,"Enlight Software Limited, Retroism",,95,62,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
567380,567380,Heartbound,Pirate Software,Pirate Software,,1027,30,0,"20,000 .. 50,000",0,0,0,0,999,999,0,4
659480,659480,The Initiate,Deceptive Games Ltd.,Deceptive Games Ltd.,,121,35,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1
1255660,1255660,Mya of the Desert,Emergency Entrance Studios,Emergency Entrance Studios,,56,28,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
677480,677480,Outpost Zero,Symmetric Games,tinyBuild,,385,302,0,"20,000 .. 50,000",69,0,69,0,1999,1999,0,5
334190,334190,Insanity's Blade,Causal Bit Games Inc.,Monster Bath Studios Inc.,,199,64,0,"20,000 .. 50,000",3,0,3,0,599,599,0,1
770090,770090,La Camila: A VR Story,Jak Wilmot,StudioDisrupt,,30,9,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
828030,828030,One Ping Only,Triconn Games,Triconn Games,,195,18,0,"20,000 .. 50,000",48,0,49,0,0,0,0,0
1000030,1000030,"Cook, Serve, Delicious! 3?!",Vertigo Gaming Inc.,Vertigo Gaming Inc.,,849,27,0,"20,000 .. 50,000",68,0,68,0,1999,1999,0,64
296650,296650,The Great Jitters: Pudding Panic,kunst-stoff GmbH,kunst-stoff GmbH,,48,23,0,"20,000 .. 50,000",8,0,8,0,499,499,0,0
1206930,1206930,Malediction,Desert Beagle Studios,FIEA,,71,24,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1
1215430,1215430,Make Me LAG,4H StudioLab,4H StudioLab,,138,13,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1
389510,389510,Wild Animal Racing,Paul Bird,Marjupi Games,,1956,153,0,"20,000 .. 50,000",0,0,0,0,399,399,0,4
337110,337110,Bard to the Future,Battlebard Games,Battlebard Games,,32,37,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
491010,491010,IN-VERT: Definitive Edition,TERNOX,TERNOX,,42,13,0,"20,000 .. 50,000",283,427,282,427,499,499,0,0
276730,276730,Tango Fiesta – 80’s Action Film meets 2D Top Down Multiplayer Co-Op Roguelike Military Shooter,Spilt Milk Studios Ltd,Spilt Milk Studios Ltd,,37,29,0,"20,000 .. 50,000",8,0,8,0,499,999,50,1
1193120,1193120,The Battles of Spwak 3,Vinicius Carmezini Malange,Vinicius Carmezini Malange,,7,2,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
349680,349680,Supercharged Robot VULKAISER,ASTRO PORT,Henteko Doujin,,234,13,0,"20,000 .. 50,000",14,0,14,0,499,499,0,1
397330,397330,Little Big Adventure - Enhanced Edition,Dotemu,Dotemu,,168,36,0,"20,000 .. 50,000",0,0,0,0,599,599,0,4
995050,995050,Havocado: Ragdoll Fighter,Webble Games,Webble Games,,328,62,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,9
416790,416790,The Metronomicon: Slay The Dance Floor,Puuba,Akupara Games,,272,36,0,"20,000 .. 50,000",121,0,121,0,1999,1999,0,1
476700,476700,Island 359,"CloudGate Studio, Inc.","CloudGate Studio, Inc.",,311,89,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,2
35310,35310,Clutch,Targem Games,Game Factory Interactive,,103,48,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
562410,562410,Panty Party,Animu Game,Animu Game,,758,70,0,"20,000 .. 50,000",165,0,165,0,999,999,0,1
276890,276890,FATE: Undiscovered Realms,WildTangent,WildTangent,,163,59,0,"20,000 .. 50,000",206,0,326,0,799,799,0,8
575780,575780,Inner silence,Indie Games Studio,Enoops,,10,15,0,"20,000 .. 50,000",224,0,217,0,49,99,51,0
315540,315540,The Joylancer: Legendary Motor Knight,alpha six productions,Digerati,,65,68,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
358370,358370,Terminal Velocity,Terminal Reality,Apogee Software,,48,6,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
110600,110600,Astro Tripper,PomPom,Pom Pom Games,,29,26,0,"20,000 .. 50,000",4,0,4,0,499,499,0,0
688480,688480,EVE: Valkyrie – Warzone,CCP,CCP,,214,147,0,"20,000 .. 50,000",0,0,0,0,2999,2999,0,1
1355300,1355300,Swallow The Blue,Euphoric Brothers,Euphoric Brothers,,1,1,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
741500,741500,"John, The Zombie",Minimal Lab,Minimal Lab,,123,75,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
1052500,1052500,御龙在天-平衡国战版,深圳墨麟科技股份有限公司,深圳墨麟科技股份有限公司,,32,57,0,"20,000 .. 50,000",0,0,0,0,0,0,0,3
297060,297060,Freaking Meatbags,Wild Factor,Plug In Digital,,128,16,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1
300340,300340,Lemma,Helvetica Scenario,Helvetica Scenario,,192,30,0,"20,000 .. 50,000",104,0,104,0,1499,1499,0,1
745500,745500,Pixel Space Battles,"Nikita ""Ghost_RUS""",Ghost_RUS Games,,21,37,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
554800,554800,Masky,Digital Melody,Forever Entertainment S. A.,,82,26,0,"20,000 .. 50,000",51,0,51,0,99,99,0,1
552080,552080,IronWolf VR,Ionized Studios,Ionized Studios,,646,17,0,"20,000 .. 50,000",399,0,399,0,1999,1999,0,24
697630,697630,WARMA,BA.D,WARMA Corp,,108,92,0,"20,000 .. 50,000",0,0,0,0,999,999,0,2
414510,414510,5089: The Action RPG,Phr00t's Software,Phr00t's Software,,258,48,0,"20,000 .. 50,000",0,0,0,0,799,799,0,2
464450,464450,DoDonPachi Resurrection,"CAVE Interactive CO.,LTD.",Degica,,545,22,0,"20,000 .. 50,000",3232,0,3232,0,2999,2999,0,12
619280,619280,Gloom,Hunchback Studio,Hunchback Studio,,399,72,0,"20,000 .. 50,000",32,0,36,0,999,999,0,1
391160,391160,The Deletion,Russpuppy,Russpuppy,,153,47,0,"20,000 .. 50,000",92,0,92,0,199,199,0,0
1263070,1263070,Blightbound,Ronimo Games,Devolver Digital,,492,197,0,"20,000 .. 50,000",36,36,36,36,1999,1999,0,19
1360000,1360000,The Infected,DigX Studios,DigX Studios,,612,77,0,"20,000 .. 50,000",0,0,0,0,1399,1399,0,168
366270,366270,SHOCK TROOPERS,"SNK CORPORATION, Dotemu",SNK CORPORATION,,85,24,0,"20,000 .. 50,000",6,0,6,0,799,799,0,1
467760,467760,Trapper's Delight,Shrimpcave Industries,Shrimpcave Industries,,195,15,0,"20,000 .. 50,000",0,0,0,0,799,799,0,8
545980,545980,Voodoo Vince: Remastered,"Beep Games, Inc.","Beep Games, Inc.",,277,20,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,3
587420,587420,Cart Racer,HFM Games,HFM Games,,426,136,0,"20,000 .. 50,000",47,0,47,0,99,99,0,2
553880,553880,Archangel: Hellfire - Enlist FREE,Skydance Interactive,Skydance Interactive,,138,91,0,"20,000 .. 50,000",157,0,159,0,0,0,0,2
681780,681780,Distorted Reality,Berdochan,Berdochan,,15,45,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
932190,932190,Aliens Attack VR,The Game Forger,The Game Forger,,46,7,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
262190,262190,Zombeer,"Moonbite Games, PadaOne Games",New Gravity Laws,,170,53,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
685340,685340,Delivery from the Pain:Survival / 末日方舟:生存,DigiPotato Studio,DigiPotato Studio,,596,144,0,"20,000 .. 50,000",72,0,72,0,799,799,0,29
1170760,1170760,XIII - Classic,Ubisoft Paris Studio,Microids,,263,22,0,"20,000 .. 50,000",0,0,0,0,599,599,0,31
513880,513880,Panzer Warfare,Kobra Studio,Kobra Studio,,38,19,0,"20,000 .. 50,000",308,0,334,0,199,199,0,2
551080,551080,Rescue your chickens,Mihai Morosanu,Mihai Morosanu,,59,30,0,"20,000 .. 50,000",243,0,262,0,99,99,0,0
1210360,1210360,War Trigger 3,"Rocketeer Games Studio, LLC","Rocketeer Games Studio, LLC",,74,58,0,"20,000 .. 50,000",0,0,0,0,0,0,0,10
440810,440810,1943 Megami Strike,GameUS Inc,GameUS Inc,,34,45,0,"20,000 .. 50,000",0,0,0,0,899,899,0,0
327560,327560,Near Death,Orthogonal Games,Orthogonal Games,,718,65,0,"20,000 .. 50,000",0,0,0,0,799,799,0,4
1330920,1330920,Captain Clive: Danger From Dione,Bishop Armstrong,Bishop Armstrong,,7,0,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
12530,12530,Hunting Unlimited 2008,SCS Software,Ziggurat,,36,10,0,"20,000 .. 50,000",1094,0,1094,0,999,999,0,0
34810,34810,Project Freedom,City Interactive,CI Games,,108,31,0,"20,000 .. 50,000",42,0,42,0,299,299,0,0
785130,785130,Clawface,Hathos Interactive,Hathos Interactive,,111,17,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1
1334040,1334040,Paper Dolls 2 纸人贰,"Beijing Litchi Culture Media Co., Ltd.","Beijing Litchi Culture Media Co., Ltd.",,943,183,0,"20,000 .. 50,000",285,54,460,54,1999,1999,0,47
611770,611770,Void Source,"Xitilon, Lovixsama",Xitilon,,60,13,0,"20,000 .. 50,000",98,0,147,0,499,499,0,1
390730,390730,Sora,Orange_Juice,Fruitbat Factory,,329,22,0,"20,000 .. 50,000",0,0,0,0,899,899,0,1
622470,622470,Road Dogs,Teletower Studios,Teletower Studios,,64,59,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1350170,1350170,EscapeVr,Fence-In,Fence-In,,1,1,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,0
465840,465840,THE LAST BLADE,"SNK CORPORATION, Dotemu",SNK CORPORATION,,93,39,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1
513370,513370,Blade & Bones,Coffee Addict Studio,Coffee Addict Studio,,57,111,0,"20,000 .. 50,000",210,0,210,0,1099,1099,0,0
429830,429830,Unseen Diplomacy,Triangular Pixels,Triangular Pixels,,137,16,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
411970,411970,TY the Tasmanian Tiger 2,Krome Studios,Krome Studios,,444,17,0,"20,000 .. 50,000",379,0,379,0,1499,1499,0,11
369180,369180,SoulCraft,MobileBits,Headup Games,,50,56,0,"20,000 .. 50,000",24,0,24,0,499,499,0,0
388970,388970,iZBOT,Daniel Spruce,Ruxar,,161,31,0,"20,000 .. 50,000",121,0,166,0,1199,1199,0,0
444180,444180,Techwars Online,Argus Games,Argus Games,,79,44,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
402880,402880,Age of Barbarian Extended Cut,Crian Soft,Crian Soft,,475,129,0,"20,000 .. 50,000",0,0,0,0,1299,1299,0,2
612240,612240,Tank games Zoo War: Battle Royale online,Extreme Developers,Extreme Developers,,15,20,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1
876110,876110,Envoy of Nezphere,Kailang Fu,Nezphere,,10,15,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
288260,288260,Conflicks - Revolutionary Space Battles,Artifice Studio,Artifice Studio,,124,49,0,"20,000 .. 50,000",176,0,176,0,699,699,0,0
942200,942200,Rocket Boots Mania,Contra Concept,Contra Concept,,50,0,0,"20,000 .. 50,000",0,0,0,0,1299,1299,0,0
387870,387870,Mold on Pizza ,BTNcafe,BTNcafe,,107,24,0,"20,000 .. 50,000",274,0,274,0,599,599,0,0
1138020,1138020,Merge,Darkflare,DigiPen Institute of Technology,,2,0,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1129220,1129220,"BEARS, VODKA, BALALAIKA! ",Rabotiagi games,Rabotiagi games,,952,97,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
717990,717990,Bloodworks,Engin Mercan,Engin Mercan,,67,33,0,"20,000 .. 50,000",1,0,1,0,0,0,0,0
1024970,1024970,Quantum Legend - VR Experience,"BeiJing FlyDream Interactive co.,ltd","BeiJing FlyDream Interactive co.,ltd",,11,13,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1
341890,341890,HitBox,"Tyler Rogers, David Colson","Wormhole Entertainment, Peripheral Labs",,78,50,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
259640,259640,Guise Of The Wolf,FUN Creators,FUN Creators,,67,133,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
430170,430170,Babel: Choice,Sogoal,Sogoal,,72,35,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
409660,409660,Angry Video Game Nerd II: ASSimilation,FreakZone Games,Screenwave Media,,611,65,0,"20,000 .. 50,000",186,0,192,0,999,999,0,4
433380,433380,Back in 1995,Throw the warped code out,Degica,,66,27,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
46600,46600,Swarm Arena,Dedication Games,Dedication Games,,43,15,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
538840,538840,City Climber,Ondrej Angelovic,Ondrej Angelovic,,164,48,0,"20,000 .. 50,000",32,0,32,0,699,699,0,1
586950,586950,The Wizards - Enhanced Edition,Carbon Studio,Carbon Studio,,296,67,0,"20,000 .. 50,000",42,0,53,0,1249,2499,50,6
943390,943390,Pan Panda,LT,LT,,142,31,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
373630,373630,Game Type,Mommy's Best Games,Mommy's Best Games,,29,10,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
889510,889510,SENRAN KAGURA Burst Re:Newal,Tamsoft,"XSEED Games, Marvelous USA, Inc., Marvelous",,944,83,0,"20,000 .. 50,000",0,0,0,0,2999,2999,0,12
1159640,1159640,ANIME - World War II,Konnichiwa Games,Konnichiwa Games,,643,124,0,"20,000 .. 50,000",60,0,86,0,199,199,0,1
855580,855580,Ahlman Arcade 2018,Team in Time,Ahlman Game Studio,,16,7,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
440340,440340,Banzai Escape,XenoAisam,Xenoaisam Studio,,90,39,0,"20,000 .. 50,000",0,0,0,0,599,599,0,1
393790,393790,Rogue Operatives Hide and Seek,SIM720 LIMITED,SIM720 LIMITED,,93,37,0,"20,000 .. 50,000",92,0,92,0,0,0,0,0
521980,521980,Autumn Dream,GDNomad,Infernal Dream,,58,78,0,"20,000 .. 50,000",253,0,270,0,499,499,0,1
291960,291960,Elminage Gothic,Starfish-SD Inc,Ghostlight LTD,,113,57,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1
885150,885150,Capcom Beat 'Em Up Bundle,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,562,83,0,"20,000 .. 50,000",96,0,96,0,1999,1999,0,6
1058650,1058650,Beyond The Wire,Redstone Interactive,Offworld Industries,,926,265,0,"20,000 .. 50,000",422,422,569,569,3499,3499,0,326
530520,530520,Aegis,Innuendo Squad Studios,Innuendo Squad Studios,,20,27,0,"20,000 .. 50,000",181,0,181,0,299,299,0,0
110630,110630,Mutant Storm: Reloaded,PomPom Games,PomPom Games,,27,15,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1145570,1145570,Ortharion project,Ortharion project,Ortharion project,,43,14,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,1
366700,366700,Breakout Invaders,DreamsSoftGames,DreamsSoftGames,,31,32,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
529770,529770,Ley Lines,Miria Studios,Miria Studios,,114,25,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
301760,301760,Disney•Pixar Cars 2: The Video Game,Avalanche Software,Disney,,109,67,0,"20,000 .. 50,000",1,0,1,0,1999,1999,0,6
491770,491770,Deformers,Ready At Dawn,"GameTrust Games, Ready At Dawn",,56,126,0,"20,000 .. 50,000",12,0,12,0,0,0,0,0
709820,709820,Wasted Pizza,Supine,Supine,,38,81,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
726360,726360,BOOBS SAGA: Prepare To Hentai Edition,Boobs Dev,Boobs Dev,99,367,103,77,"20,000 .. 50,000",29,0,39,0,299,299,0,10
305960,305960,Dragon: The Game,Sky Drake Studios,Red Level Games,,266,454,0,"20,000 .. 50,000",34,0,34,0,1799,1799,0,0
610840,610840,JASEM: Just Another Shooter with Electronic Music,Stas Shostak,Stas Shostak,,108,25,0,"20,000 .. 50,000",299,0,332,0,999,999,0,1
717790,717790,Hold Your Own,DistrictWare inc.,DistrictWare inc.,,257,125,0,"20,000 .. 50,000",308,0,308,0,1499,1499,0,4
509570,509570,In Celebration of Violence,Julian Edison,Julian Edison,,337,40,0,"20,000 .. 50,000",235,0,263,0,799,799,0,2
542730,542730,Block Blowout,EnsenaSoft,EnsenaSoft,,36,72,0,"20,000 .. 50,000",194,0,220,0,99,99,0,0
577990,577990,Ignition,Unique Development Studios AB,Interplay Entertainment Corp.,,104,14,0,"20,000 .. 50,000",1192,0,1192,0,999,999,0,1
1158690,1158690,Uncharted Ocean,HiRabbit,Locojoy,,328,97,0,"20,000 .. 50,000",0,0,0,0,499,499,0,19
585750,585750,Chowdertwo,Ryan Jensen,Ryan Jensen,,7,2,0,"20,000 .. 50,000",269,0,357,0,299,299,0,0
360450,360450,Kiai Resonance,Absorb Reality,Flying Interactive,,147,38,0,"20,000 .. 50,000",228,0,228,0,499,499,0,1
359140,359140,Kick Ass Commandos,Anarchy Enterprises,Anarchy Enterprises,,384,22,0,"20,000 .. 50,000",143,0,143,0,999,999,0,1
386290,386290,Kumoon : Ballistic Physics Puzzle,Lucky You Studio,Lucky You Studio,,57,22,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
259830,259830,Wooden Sen'SeY,Upper Byte,Spawn Digital,,68,53,0,"20,000 .. 50,000",224,0,358,0,999,999,0,0
353940,353940,Aces of the Luftwaffe,HandyGames,HandyGames,,60,34,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
639450,639450,"Don't Tax Me, Bro!",Tibith,Tibith,,46,8,0,"20,000 .. 50,000",256,0,256,0,0,0,0,0
1251560,1251560,Buck Bradley: Comic Adventure,Istituto sull'Inquinamento Atmosferico - CNR,Istituto sull'Inquinamento Atmosferico - CNR,,16,1,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
444420,444420,24 Hours 'til Rescue,"J. Fletcher, Michael Flynn","BrainCraft Gaming, FlynnFour Games",,25,62,0,"20,000 .. 50,000",2,0,2,0,399,399,0,0
1267940,1267940,Hunting Unlimited 1,SCS Software,Ziggurat,,1,1,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1
514390,514390,PooShooter: Toilet Invaders,FergaTroid Studios,FergaTroid Studios,,48,26,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
252570,252570,Depths of Fear :: Knossos,Dirigo Games,Digital Tribe,,263,141,0,"20,000 .. 50,000",563,0,936,0,0,0,0,0
291070,291070,Slip,Handsome Games,Handsome Games,,89,20,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
334840,334840,Drive to Hell,Ghost Crab Games,Ghost Crab Games,,53,15,0,"20,000 .. 50,000",237,0,261,0,499,499,0,0
405370,405370,Sky Break,Farsky Interactive,Farsky Interactive,,331,178,0,"20,000 .. 50,000",113,0,113,0,999,999,0,1
1306100,1306100,Ezaron Defense Alpha,RVL Games,RVL Games,,66,27,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1
1077340,1077340,Downtown Drift,ThatMadProgrammer,SiliKöln Valley Games,,27,12,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
262240,262240,SUGURI,Orange_Juice,"Rockin' Android, Rockin Android",,137,21,0,"20,000 .. 50,000",145,0,145,0,599,599,0,1
317510,317510,Beyond Gravity,Qwiboo Ltd,Qwiboo Ltd,,782,101,0,"20,000 .. 50,000",183,0,218,0,199,199,0,1
336110,336110,Bloody Streets,Headless Wizard,Headless Wizard,,94,21,0,"20,000 .. 50,000",212,0,212,0,499,499,0,0
515570,515570,UBERMOSH Vol.3,Walter Machado,Walter Machado,,203,23,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
351240,351240,Venusian Vengeance,Renegade Sector Games,Renegade Sector Games,,55,9,0,"20,000 .. 50,000",124,0,126,0,399,399,0,0
729670,729670,Dream Dealer 2 - Wanderlust,Eternity Studios,Eternity Studios,,35,47,0,"20,000 .. 50,000",0,0,0,0,149,499,70,0
872040,872040,Hovership Havoc,Snow Day Software,Snow Day Software,,19,3,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
398180,398180,Euclidean,Alpha Wave Entertainment,AAD Productions,,150,79,0,"20,000 .. 50,000",136,0,136,0,499,499,0,0
1359520,1359520,ENCODE,Flyleap Studios,Flyleap Studios,,20,16,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
494290,494290,MiDZone,"NFA, AMASS",NFA,,28,43,0,"20,000 .. 50,000",325,0,342,0,299,299,0,0
264160,264160,WazHack,Waz,Waz Games,,505,69,0,"20,000 .. 50,000",799,0,799,0,999,999,0,10
1010860,1010860,Hide and Seek,Funny Games,Funny Games,,332,178,0,"20,000 .. 50,000",27,1,37,1,74,99,25,4
1408220,1408220,破坏效应,"9xgame, xStudios.net",9xgame,,10,4,0,"20,000 .. 50,000",0,0,0,0,0,0,0,5
