,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
263500,263500,Dragons and Titans,Wyrmbyte,Versus Evil,,2588,749,0,"1,000,000 .. 2,000,000",263,0,196,0,0,0,0,0
558100,558100,Art of War: Red Tides,Game Science,Game Science,,5120,1356,0,"1,000,000 .. 2,000,000",496,0,66,0,0,0,0,13
231060,231060,Ragnarok Online 2,"Gravity, Inc.",Gravity Interactive,,1731,1171,0,"1,000,000 .. 2,000,000",924,0,1341,0,0,0,0,15
339280,339280,Strife,S2 Games,S2 Games,,3667,1193,0,"1,000,000 .. 2,000,000",132,0,71,0,0,0,0,1
216150,216150,MapleStory,Nexon,Nexon America Inc.,,4979,2248,0,"1,000,000 .. 2,000,000",1397,0,36,0,0,0,0,2042
22350,22350,BRINK,Splash Damage,Bethesda Softworks,,4105,2564,0,"1,000,000 .. 2,000,000",256,0,66,0,0,0,0,18
582500,582500,We Were Here,Total Mayhem Games,Total Mayhem Games,,12394,1019,0,"1,000,000 .. 2,000,000",116,33,113,33,0,0,0,219
723780,723780,Modern Combat Versus,Gameloft,Gameloft,,3603,2105,0,"1,000,000 .. 2,000,000",206,26,29,26,0,0,0,120
304030,304030,ArcheAge,XLGAMES,Trion Worlds,,3555,3242,0,"1,000,000 .. 2,000,000",1377,0,333,0,0,0,0,123
438040,438040,Shakes and Fidget,Playa Games GmbH,Playa Games GmbH,,12364,1292,0,"1,000,000 .. 2,000,000",5177,2217,540,2413,0,0,0,3678
536930,536930,MOBIUS FINAL FANTASY,Square Enix,Square Enix,,3116,1187,0,"1,000,000 .. 2,000,000",835,0,49,0,0,0,0,3
206480,206480,Dungeons & Dragons Online,"Standing Stone Games, LLC","Standing Stone Games, LLC",,2930,1225,0,"1,000,000 .. 2,000,000",194,0,159,0,0,0,0,434
346330,346330,BrainBread 2,Reperio Studios,Reperio Studios,,2697,1138,0,"1,000,000 .. 2,000,000",136,0,111,0,0,0,0,23
244930,244930,SNOW,"Poppermost Productions, WastedStudios",Crytek,,7890,4070,0,"1,000,000 .. 2,000,000",129,0,28,0,0,0,0,24
335330,335330,Brick-Force,Exe Games Inc.,Infernum Games GmbH,,1708,2502,0,"1,000,000 .. 2,000,000",43,0,20,0,0,0,0,0
1180380,1180380,Stay Out,Mobile Technologies LLC,Mobile Technologies LLC,,2983,3243,0,"1,000,000 .. 2,000,000",41,0,52,0,0,0,0,1480
471710,471710,Rec Room,Rec Room,Rec Room,,8110,685,0,"1,000,000 .. 2,000,000",146,969,89,969,0,0,0,612
337950,337950,The SKIES,Eforb,Eforb,,1737,2278,0,"1,000,000 .. 2,000,000",59,0,44,0,0,0,0,12
215280,215280,Secret World Legends,Funcom,Funcom,,5191,2466,0,"1,000,000 .. 2,000,000",719,122,398,122,0,0,0,286
466910,466910,Worm.is: The Game,Freakinware Studios,Freakinware Studios,,3626,881,0,"1,000,000 .. 2,000,000",365,49,115,49,0,0,0,29
450390,450390,The Lab,Valve,Valve,,4082,190,0,"1,000,000 .. 2,000,000",141,65,55,65,0,0,0,62
666220,666220,CS2D,Unreal Software,Unreal Software,,6297,731,0,"1,000,000 .. 2,000,000",137,0,29,0,0,0,0,47
356670,356670,Spooky's Jump Scare Mansion,Lag Studios,Lag Studios,,10499,830,0,"1,000,000 .. 2,000,000",62,0,44,0,0,0,0,47
17570,17570,"Pirates, Vikings, and Knights II",Octoshark Studios,Octoshark Studios,,4497,638,0,"1,000,000 .. 2,000,000",277,0,190,0,0,0,0,61
380840,380840,Teeworlds,Teeworlds Team,Teeworlds Team,,3610,463,0,"1,000,000 .. 2,000,000",80,0,21,0,0,0,0,59
376570,376570,WildStar,Carbine Studios,NCSOFT,,3605,1329,0,"1,000,000 .. 2,000,000",153,0,126,0,0,0,0,0
457330,457330,High Octane Drift,Cruderocks,Cruderocks,,2622,2298,0,"1,000,000 .. 2,000,000",155,3,46,3,0,0,0,61
293540,293540,Guns and Robots,Masthead Studios Ltd,"Masthead Studios Ltd, Thegamewallstudios, Gamigo AG",,1131,596,0,"1,000,000 .. 2,000,000",119,0,132,0,0,0,0,0
212800,212800,Super Crate Box,Vlambeer,Vlambeer,,5935,731,0,"1,000,000 .. 2,000,000",69,0,31,0,0,0,0,6
1128810,1128810,RISK: Global Domination,SMG Studio,SMG Studio,,6415,1730,0,"1,000,000 .. 2,000,000",233,229,123,281,0,0,0,2224
921060,921060,Modern Combat 5,Gameloft,Gameloft,,2152,1965,0,"1,000,000 .. 2,000,000",83,0,36,0,0,0,0,120
437220,437220,The Culling,Xaviant,Xaviant Games,,10547,7792,0,"1,000,000 .. 2,000,000",695,0,209,0,0,0,0,1
9880,9880,Champions Online,Cryptic Studios,Perfect World Entertainment,,2441,996,0,"1,000,000 .. 2,000,000",20474,0,173,0,0,0,0,172
298260,298260,Only If,Creability,Creability,,3778,2179,0,"1,000,000 .. 2,000,000",33,0,34,0,0,0,0,3
293260,293260,Card Hunter,Blue Manchu,Blue Manchu,,3719,590,0,"1,000,000 .. 2,000,000",348,0,248,0,0,0,0,92
351030,351030,Pixel Puzzles Ultimate Jigsaw,The Digital Puzzle Company,The Digital Puzzle Company,,1371,472,0,"1,000,000 .. 2,000,000",266,0,175,0,0,0,0,111
513650,513650,Zula Europe,Madbyte Games,IDC/Games,,0,0,0,"500,000 .. 1,000,000",3714,4,489,4,0,0,0,0
783770,783770,Ironsight,"WipleGames Inc.,","WipleGames Inc.,",,3401,1567,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,1157
429790,429790,AdventureQuest 3D,"Artix Entertainment, LLC","Artix Entertainment, LLC",,4581,1271,0,"500,000 .. 1,000,000",132,0,75,0,0,0,0,386
1226470,1226470,Shadow Arena,Pearl Abyss,Pearl Abyss,,2427,2023,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,117
331360,331360,Heavy Metal Machines,Hoplon,Hoplon,,2650,951,0,"500,000 .. 1,000,000",120,0,35,0,0,0,0,58
490220,490220,Prismata,Lunarch Studios,Lunarch Studios,,872,182,0,"500,000 .. 1,000,000",3403,0,439,0,0,0,0,19
459820,459820,Crush Crush,Sad Panda Studios,Sad Panda Studios,,13182,1446,0,"500,000 .. 1,000,000",657,0,223,0,0,0,0,1344
235340,235340,Prime World,Nival,Nival,,2091,1559,0,"500,000 .. 1,000,000",305,0,154,0,0,0,0,120
